Month,DayofMonth,DepTime,ArrTime,UniqueCarrier,TailNum,Origin,Dest,Price,FuturePrice
1,1,7.0,7.0,WN,N301,SLC,LAX,5678.0,5917.0
1,27,18.0,21.0,UA,N566UA,ORD,DTW,8016.0,10172.0
1,6,20.0,22.0,OH,N436CA,BUF,ATL,9663.0,10845.0
1,24,13.0,15.0,HP,N820AW,SNA,PHX,11134.0,11609.0
1,15,7.0,15.0,UA,N527UA,SAN,IAD,7682.0,5852.0
1,9,9.0,11.0,WN,N392SW,PDX,SJC,13882.0,12391.0
1,9,18.0,19.0,AA,N5TMAA,DFW,PHX,8016.0,7992.0
1,24,6.0,7.0,OO,N410SW,BOI,SLC,4030.0,3135.0
1,9,13.0,14.0,WN,N369,OAK,LAX,9483.0,11571.0
1,15,14.0,16.0,UA,N846UA,BWI,DEN,10919.0,10244.0
1,1,13.0,16.0,CO,N69063,IAH,MCO,3597.0,4248.0
1,6,17.0,19.0,CO,N21108,FLL,IAH,12677.0,11464.0
1,15,6.0,7.0,WN,N361,LIT,STL,8714.0,10636.0
1,21,13.0,16.0,DL,N3731T,MCI,ATL,9486.0,9552.0
1,18,10.0,12.0,MQ,N843MQ,ORD,ALB,3943.0,4432.0
1,9,6.0,11.0,DL,N676DL,DEN,ATL,6442.0,8058.0
1,6,7.0,9.0,XE,N13988,CLE,DCA,19225.0,24496.0
1,27,13.0,13.0,OO,N583SW,IAH,CLL,9646.0,12000.0
1,9,19.0,21.0,MQ,N614MQ,ORD,OKC,10577.0,12923.0
1,12,9.0,12.0,NW,N341NB,MSP,IAH,8372.0,7578.0
1,18,11.0,13.0,CO,N14324,MIA,IAH,13555.0,17524.0
1,15,11.0,12.0,CO,N12349,IAH,AUS,10262.0,9578.0
1,12,16.0,18.0,OH,N967CA,CVG,LGA,13817.0,16094.0
1,24,17.0,18.0,MQ,N830MQ,SNA,SJC,4804.0,3563.0
1,12,17.0,18.0,DL,N929DL,RDU,ATL,12778.0,15841.0
1,12,14.0,17.0,NW,N336NW,BZN,MSP,10262.0,12203.0
1,12,12.0,15.0,DL,N987DL,ATL,BOS,10991.0,10380.0
1,12,18.0,22.0,CO,N24702,EWR,PHX,6218.0,7423.0
1,3,8.0,10.0,MQ,N656AE,ORD,ICT,12524.0,11412.0
1,27,20.0,21.0,OO,N592SW,DEN,SLC,14300.0,12852.0
1,6,10.0,12.0,TZ,N312TZ,IND,SRQ,11753.0,9876.0
1,21,17.0,19.0,AA,N5TFAA,DFW,PHX,9345.0,6968.0
1,3,15.0,18.0,DL,N978DL,DFW,CVG,15147.0,14643.0
1,9,16.0,20.0,DL,N6701,BOS,PBI,4823.0,6258.0
1,9,21.0,23.0,AS,N968AS,SFO,SEA,9663.0,8126.0
1,15,21.0,22.0,WN,N754,LAS,OAK,2754.0,3222.0
1,18,21.0,23.0,DH,N708BR,ORD,HPN,3943.0,4966.0
1,1,13.0,16.0,HP,N826AW,PHL,PHX,3597.0,2892.0
1,1,15.0,17.0,XE,N15983,EWR,CAE,6092.0,5761.0
1,18,13.0,15.0,EV,N709EV,PHF,ATL,4441.0,5451.0
1,1,5.0,6.0,OH,N498CA,LEX,CVG,7662.0,9930.0
1,9,10.0,12.0,MQ,N643MQ,ORD,DSM,14323.0,13833.0
1,27,9.0,11.0,NW,N9342,MEM,IAH,3543.0,3188.0
1,9,13.0,16.0,NW,N344NB,MSP,PVD,9483.0,9722.0
1,9,19.0,20.0,AA,N582AA,DFW,BHM,10577.0,7652.0
1,18,5.0,7.0,US,N121UW,PHL,CLT,6934.0,5765.0
1,27,20.0,22.0,US,N108UW,CLT,ROC,14300.0,15437.0
1,24,9.0,11.0,OH,N797CA,ATL,ISP,3873.0,4480.0
1,3,9.0,12.0,XE,N14573,COS,IAH,14871.0,11661.0
1,21,16.0,18.0,US,N785AU,CLT,ORD,8728.0,7931.0
1,12,9.0,8.0,WN,N673,PHX,LAS,8372.0,6326.0
1,1,15.0,17.0,XE,N13949,MDW,CLE,6092.0,6948.0
1,15,18.0,20.0,OH,N378CA,CVG,MDT,8855.0,7603.0
1,21,7.0,10.0,DL,N660DL,PVD,ATL,9646.0,8116.0
1,6,14.0,16.0,CO,N27610,EWR,CMH,19495.0,23138.0
1,21,6.0,10.0,AA,N5TSAA,LAS,DFW,6297.0,5291.0
1,1,16.0,17.0,WN,N520,SMF,SAN,13302.0,15113.0
1,12,8.0,9.0,NW,N8960E,MSN,MSP,11087.0,8881.0
1,9,13.0,16.0,AA,N424AA,EWR,DFW,9483.0,8870.0
1,24,10.0,13.0,AA,N5FTAA,LGA,FLL,5894.0,6021.0
1,1,8.0,14.0,CO,N12221,PHX,CLE,22270.0,18453.0
1,18,13.0,15.0,WN,N672,BNA,BWI,4441.0,5221.0
1,15,7.0,9.0,US,N747UW,TPA,CLT,7682.0,9263.0
1,15,8.0,10.0,US,N340US,CLT,PHL,5830.0,5053.0
1,21,14.0,16.0,US,N783AU,MDT,CLT,10844.0,10760.0
1,15,6.0,7.0,CO,N17627,BTR,IAH,8714.0,6807.0
1,1,19.0,19.0,WN,N375,STL,MDW,10651.0,9711.0
1,1,10.0,13.0,HP,N649AW,ORD,PHX,10262.0,7224.0
1,1,17.0,18.0,EV,N922EV,DFW,HOU,8610.0,10571.0
1,3,20.0,21.0,WN,N640,LAX,LAS,15318.0,16348.0
1,24,10.0,16.0,AA,N3CVAA,LAX,ORD,5894.0,6160.0
1,15,15.0,16.0,EV,N866AS,LIT,DFW,7191.0,6499.0
1,1,0.0,1.0,HP,N154AW,LAS,LAX,14752.0,16204.0
1,24,7.0,10.0,AA,N297AA,PBI,BOS,3687.0,3713.0
1,21,22.0,23.0,WN,N758,SAN,SMF,6955.0,7252.0
1,21,6.0,13.0,AA,N3DJAA,LAX,ORD,6297.0,4590.0
1,6,22.0,23.0,DL,N950DL,ATL,CHS,4804.0,5847.0
1,1,17.0,19.0,UA,N458UA,IAD,SAN,8610.0,8559.0
1,1,14.0,17.0,WN,N391,BNA,PHX,13376.0,11805.0
1,3,1.0,6.0,CO,N17133,LAX,IAH,2754.0,2590.0
1,9,18.0,21.0,NW,N531US,MSP,IND,8016.0,7542.0
1,27,14.0,14.0,MQ,N622AE,DAY,ORD,12898.0,14675.0
1,21,8.0,11.0,UA,N605UA,JFK,LAX,3332.0,3851.0
1,6,7.0,15.0,UA,N487UA,SJC,IAD,19225.0,18063.0
1,18,9.0,10.0,WN,N687,LAX,OAK,4668.0,4177.0
1,24,19.0,20.0,OH,N455CA,CVG,LAN,14231.0,14886.0
1,3,19.0,22.0,AA,N3BKAA,ORD,BOS,6478.0,4941.0
1,21,14.0,17.0,NW,N8938E,MEM,BWI,10844.0,7657.0
1,18,6.0,7.0,TZ,N515AT,DCA,MDW,6347.0,4951.0
1,27,12.0,13.0,UA,N933UA,MSP,DEN,8603.0,9747.0
1,3,23.0,1.0,UA,N922UA,DEN,SJC,4483.0,4625.0
1,21,7.0,8.0,WN,N392,PHX,ELP,9646.0,11807.0
1,24,15.0,18.0,FL,N994AT,TPA,PHL,6147.0,7607.0
1,12,7.0,8.0,OO,N16731,IAH,ILE,4668.0,4107.0
1,12,12.0,16.0,WN,N425,LAX,MCI,10991.0,10464.0
1,3,11.0,13.0,AA,N278AA,ELP,DFW,4667.0,5891.0
1,24,11.0,12.0,NW,N9347,MOT,MSP,4667.0,4978.0
1,18,17.0,20.0,DL,N901DE,CVG,FLL,12392.0,9177.0
1,24,18.0,20.0,US,N767UW,FLL,DCA,7303.0,7436.0
1,1,11.0,13.0,DL,N126DL,TPA,ATL,19630.0,24652.0
1,12,9.0,11.0,DL,N3732J,BHM,ATL,8372.0,7155.0
1,21,18.0,21.0,OH,N979CA,FNT,ATL,9270.0,8358.0
1,9,15.0,16.0,EV,N925EV,CRW,ATL,10262.0,11744.0
1,15,6.0,8.0,UA,N422UA,SFO,SEA,8714.0,10167.0
1,3,11.0,13.0,US,N765UW,DCA,FLL,4667.0,3517.0
1,6,17.0,17.0,HP,N334AW,PHX,SNA,12677.0,13254.0
1,21,16.0,18.0,UA,N808UA,STL,ORD,8728.0,7293.0
1,6,17.0,18.0,AA,N5CTAA,SJU,FLL,12677.0,10847.0
1,1,0.0,6.0,CO,N14250,SEA,IAH,14752.0,15131.0
1,27,17.0,19.0,WN,N396,PDX,LAS,4878.0,3492.0
1,9,18.0,21.0,MQ,N509MQ,DFW,MKE,8016.0,7477.0
1,12,10.0,12.0,MQ,N639MQ,ORD,OKC,5911.0,6017.0
1,9,8.0,9.0,DH,N410FJ,CVG,EVV,10697.0,12082.0
1,12,18.0,20.0,WN,N781,MDW,SEA,6218.0,5919.0
1,12,10.0,15.0,CO,N59630,IAH,JFK,5911.0,5591.0
1,6,8.0,16.0,CO,N68159,LAX,EWR,5264.0,3849.0
1,1,5.0,6.0,MQ,N511MQ,LIT,DFW,7662.0,6001.0
1,24,19.0,20.0,DL,N920DL,CVG,DCA,14231.0,12316.0
1,3,16.0,17.0,OH,N340CA,ATL,TOL,14011.0,10481.0
1,27,8.0,14.0,CO,N58101,SEA,IAH,4760.0,3855.0
1,9,16.0,21.0,WN,N671,PHX,MDW,4823.0,6026.0
1,21,15.0,16.0,MQ,N828MQ,XNA,DFW,4649.0,3509.0
1,27,19.0,20.0,FL,N947AT,ATL,MDW,6540.0,6825.0
1,15,17.0,20.0,XE,N15985,EWR,CVG,10262.0,7729.0
1,9,20.0,21.0,HP,N647AW,PHX,BUR,14939.0,11557.0
1,18,18.0,20.0,NW,N8909E,PIT,MSP,8246.0,8404.0
1,12,18.0,20.0,DL,N986DL,ATL,DAY,6218.0,7455.0
1,18,14.0,14.0,HA,N485HA,HNL,OGG,6245.0,7228.0
1,21,12.0,12.0,DH,N416FJ,CVG,FWA,10676.0,10627.0
1,21,21.0,22.0,WN,N352,MDW,STL,5228.0,5441.0
1,12,19.0,22.0,EV,N865AS,DFW,TYS,5678.0,4191.0
1,24,21.0,22.0,OH,N956CA,CVG,DAY,3971.0,3048.0
1,6,18.0,20.0,DL,N906DA,LAS,SLC,7757.0,5470.0
1,6,17.0,21.0,UA,N496UA,DEN,ANC,12677.0,15947.0
1,12,15.0,15.0,WN,N513,SDF,MDW,7229.0,8687.0
1,3,9.0,10.0,OH,N484CA,CVG,ROA,14871.0,18932.0
1,1,18.0,21.0,UA,N525UA,ORD,PHX,4823.0,4083.0
1,15,6.0,9.0,OH,N938CA,OKC,CVG,8714.0,6391.0
1,24,11.0,15.0,UA,N671UA,LAX,HNL,4667.0,4051.0
1,21,14.0,17.0,OO,N959SW,FAT,DEN,10844.0,13997.0
1,24,19.0,21.0,DL,N601DL,ATL,SMF,14231.0,11456.0
1,6,20.0,21.0,WN,N611,MDW,OMA,9663.0,12190.0
1,21,15.0,17.0,DL,N6716C,MCO,IAD,4649.0,3524.0
1,15,12.0,15.0,UA,N519UA,IAD,MCO,6795.0,5612.0
1,12,11.0,13.0,DL,N129DL,ATL,SLC,3383.0,3633.0
1,27,11.0,11.0,WN,N767,PHX,ONT,8625.0,7763.0
1,15,13.0,18.0,AA,N427AA,DFW,BDL,6961.0,6596.0
1,24,11.0,11.0,NW,N611NA,MSP,MSN,4667.0,4188.0
1,21,19.0,20.0,US,N749UW,DCA,CLT,6587.0,5428.0
1,18,14.0,15.0,HP,N915AW,DFW,PHX,6245.0,4739.0
1,1,23.0,6.0,US,N182UW,LAX,CLT,27430.0,29572.0
1,21,9.0,10.0,DL,N657DL,CVG,SAN,13062.0,13209.0
1,24,16.0,18.0,NW,N304NB,DTW,LGA,6412.0,4949.0
1,27,17.0,19.0,OH,N354CA,CAK,ATL,4878.0,5441.0
1,21,18.0,21.0,FL,N948AT,MCO,FNT,9270.0,6723.0
1,9,11.0,14.0,CO,N41135,DEN,IAH,7202.0,7285.0
1,3,18.0,19.0,XE,N14148,CLE,CMH,8855.0,11139.0
1,27,7.0,11.0,AA,N5ENAA,TPA,SJU,5281.0,5311.0
1,6,9.0,10.0,XE,N24517,IAH,DAL,8366.0,9319.0
1,12,20.0,21.0,EV,N532AS,ATL,TYS,13381.0,11845.0
1,24,14.0,16.0,DL,N380DA,CVG,LGA,10262.0,12962.0
1,12,17.0,20.0,AA,N4TXTW,BWI,DFW,12778.0,12352.0
1,9,12.0,13.0,MQ,N807MQ,ORD,EVV,11596.0,9497.0
1,9,7.0,8.0,AA,N484AA,IAH,DFW,15554.0,11559.0
1,3,13.0,16.0,DL,N969DL,MCI,ATL,6092.0,7286.0
1,27,10.0,11.0,WN,N658,LAS,BUR,5894.0,6441.0
1,1,19.0,23.0,AA,N262AA,DFW,EWR,10651.0,12275.0
1,3,16.0,23.0,B6,N565JB,LGB,IAD,14011.0,17903.0
1,18,17.0,21.0,AA,N5EEAA,MCO,SJU,12392.0,10527.0
1,12,9.0,11.0,AA,N451AA,ORD,DFW,8372.0,7854.0
1,18,8.0,9.0,DL,N223DZ,DCA,LGA,10844.0,12410.0
1,6,6.0,9.0,NW,N762NW,BNA,DTW,13941.0,11173.0
1,27,17.0,20.0,UA,N923UA,ORD,TUS,4878.0,5455.0
1,21,8.0,11.0,CO,N12327,IAH,CLE,3332.0,3859.0
1,18,14.0,16.0,NW,N337NB,MEM,LAX,6245.0,7098.0
1,6,10.0,12.0,AA,N232AA,MIA,DFW,11753.0,13261.0
1,12,8.0,9.0,OO,N250YV,SAN,LAX,11087.0,10683.0
1,24,6.0,6.0,EV,N900EV,ABY,ATL,4030.0,2966.0
1,12,22.0,5.0,CO,N14106,LAS,EWR,13817.0,17411.0
1,6,19.0,22.0,MQ,N722MQ,BOS,DCA,8073.0,6291.0
1,24,8.0,11.0,MQ,N513MQ,ORD,IND,4812.0,6053.0
1,1,20.0,21.0,EV,N640AS,ATL,MCN,8586.0,8812.0
1,21,8.0,9.0,DL,N331DL,ATL,CVG,3332.0,3482.0
1,9,15.0,17.0,OH,N995CA,CVG,ABE,10262.0,8136.0
1,6,22.0,23.0,DL,N951WP,SLC,SJC,4804.0,3894.0
1,12,17.0,20.0,AA,N465AA,MIA,LGA,12778.0,9039.0
1,24,17.0,19.0,DL,N912DL,MHT,CVG,4804.0,4100.0
1,12,17.0,19.0,OH,N374CA,CVG,SRQ,12778.0,11455.0
1,21,18.0,20.0,WN,N388,MCO,BWI,9270.0,7414.0
1,15,19.0,22.0,DL,N692DL,JFK,SEA,6117.0,6545.0
1,24,19.0,21.0,UA,N449UA,ORD,DEN,14231.0,17958.0
1,24,17.0,19.0,NW,N318NB,EWR,MSP,4804.0,4656.0
1,1,14.0,15.0,OH,N458CA,CAE,ATL,13376.0,9715.0
1,12,13.0,14.0,EV,N533AS,ATL,GNV,6297.0,6661.0
1,1,17.0,21.0,UA,N619UA,JFK,SFO,8610.0,7595.0
1,1,9.0,10.0,OH,N990CA,LGA,BHM,8907.0,7714.0
1,21,10.0,11.0,MQ,N858MQ,LAX,SJC,7139.0,6656.0
1,18,9.0,11.0,XE,N41104,TYS,IAH,4668.0,4497.0
1,1,12.0,17.0,UA,N539UA,DEN,BWI,36983.0,47438.0
1,9,8.0,10.0,HP,N335AW,SEA,LAS,10697.0,11655.0
1,27,14.0,15.0,DH,N428FJ,CVG,SDF,12898.0,15992.0
1,24,13.0,16.0,UA,N429UA,ORD,DCA,11134.0,13414.0
1,15,11.0,14.0,UA,N322UA,PDX,DEN,10262.0,9376.0
1,9,15.0,15.0,OO,N595SW,SLC,ONT,10262.0,8842.0
1,18,6.0,7.0,OO,N568SW,GJT,SLC,6347.0,5934.0
1,6,14.0,15.0,WN,N446,DAL,ABQ,19495.0,20215.0
1,15,17.0,18.0,WN,N792,SAT,HOU,10262.0,12856.0
1,6,16.0,19.0,CO,N26208,LGA,IAH,11432.0,8609.0
1,24,12.0,14.0,OO,N588SW,RAP,SLC,9548.0,11435.0
1,12,7.0,9.0,DH,N649BR,ORF,ORD,4668.0,3822.0
1,1,10.0,12.0,AA,N2ANAA,ORD,DTW,10262.0,7214.0
1,9,21.0,22.0,OH,N507CA,ROA,ATL,9663.0,10896.0
1,9,7.0,11.0,XE,N16147,PSP,IAH,15554.0,17435.0
1,1,19.0,21.0,NW,N602NW,MSP,ORD,10651.0,12953.0
1,6,19.0,21.0,EV,N712EV,DFW,MSY,8073.0,6864.0
1,18,17.0,20.0,AA,N3CUAA,DTW,MIA,12392.0,11541.0
1,21,19.0,21.0,DL,N693DL,JFK,ATL,6587.0,8171.0
1,18,15.0,17.0,B6,N529JB,MCO,JFK,7229.0,7594.0
1,9,9.0,11.0,AA,N4WJTW,STL,DFW,13882.0,10139.0
1,15,7.0,11.0,AA,N413AA,TUS,ORD,7682.0,8566.0
1,24,21.0,22.0,DL,N935DL,RDU,ATL,3971.0,2891.0
1,1,15.0,18.0,NW,N552NW,DTW,ANC,6092.0,4268.0
1,15,17.0,20.0,US,N604AU,STT,PHL,10262.0,12169.0
1,21,12.0,15.0,XE,N12136,IAD,IAH,10676.0,7774.0
1,1,6.0,8.0,MQ,N635MQ,HSV,DFW,6121.0,5552.0
1,18,12.0,13.0,MQ,N815MQ,SGF,DFW,7670.0,8583.0
1,18,20.0,21.0,XE,N12946,CLE,ABE,4174.0,4490.0
1,1,13.0,16.0,OH,N518CA,DCA,JAX,3597.0,2665.0
1,12,10.0,12.0,OO,N403SW,BIL,SLC,5911.0,5826.0
1,1,15.0,18.0,NW,N515US,MSP,LGA,6092.0,5454.0
1,9,15.0,17.0,XE,N24128,EWR,CHS,10262.0,12955.0
1,18,15.0,16.0,MQ,N645MQ,ORD,DSM,7229.0,7554.0
1,24,13.0,17.0,HP,N305AW,PHX,STL,11134.0,8070.0
1,12,12.0,13.0,DL,N231DN,BOS,LGA,10991.0,11398.0
1,9,16.0,17.0,OO,N215SW,DEN,RAP,4823.0,5770.0
1,24,9.0,11.0,UA,N577UA,SFO,PHX,3873.0,2713.0
1,12,16.0,15.0,HP,N913AW,PHX,LAS,13817.0,12437.0
1,1,21.0,23.0,OH,N949CA,ATL,GRR,8238.0,6019.0
1,6,10.0,12.0,EV,N921EV,HPN,ATL,11753.0,8458.0
1,18,19.0,20.0,WN,N674,SAN,LAS,13029.0,13781.0
1,24,5.0,8.0,FL,N934AT,MLI,ATL,3527.0,4067.0
1,3,18.0,22.0,CO,N14704,IAH,DCA,8855.0,9167.0
1,15,8.0,9.0,OH,N804CA,CVG,CMH,5830.0,6321.0
1,24,12.0,14.0,AA,N5EGAA,LGA,EGE,9548.0,8302.0
1,18,12.0,14.0,US,N754UW,CLT,MSP,7670.0,9719.0
1,21,8.0,10.0,WN,N643,CMH,LAS,3332.0,3910.0
1,18,16.0,19.0,WN,N621,PHX,AUS,4437.0,5300.0
1,15,6.0,8.0,EV,N837AS,LIT,ATL,8714.0,10531.0
1,15,9.0,9.0,AA,N5TLAA,DFW,LAS,14687.0,15044.0
1,12,21.0,22.0,DH,N702BR,IAD,LGA,11507.0,12725.0
1,9,9.0,11.0,XE,N13538,EWR,DTW,13882.0,13305.0
1,9,13.0,15.0,XE,N16559,EWR,STL,9483.0,10575.0
1,9,7.0,9.0,WN,N397,BWI,JAX,15554.0,17288.0
1,18,6.0,8.0,OH,N478CA,CVG,IAD,6347.0,4819.0
1,3,18.0,0.0,UA,N413UA,SFO,ORD,8855.0,8366.0
1,6,11.0,14.0,EV,N835AS,DFW,LEX,3383.0,3029.0
1,3,17.0,20.0,FL,N932AT,EWR,ATL,14871.0,13668.0
1,12,5.0,8.0,AA,N440AA,AUS,ORD,3540.0,3702.0
1,9,15.0,16.0,AA,N4TKTW,DFW,MCI,10262.0,8812.0
1,24,10.0,13.0,HP,N659AW,MCO,PHX,5894.0,4223.0
1,18,18.0,19.0,DL,N379DA,CAE,ATL,8246.0,9453.0
1,27,11.0,15.0,HA,N580HA,PHX,HNL,8625.0,11067.0
1,27,11.0,12.0,EV,N826AS,MSY,DFW,8625.0,9383.0
1,1,14.0,16.0,HP,N160AW,IAH,PHX,13376.0,11134.0
1,21,10.0,11.0,WN,N338,OAK,LAS,7139.0,5153.0
1,27,9.0,12.0,XE,N14143,CLE,MIA,3543.0,3632.0
1,15,15.0,17.0,US,N443US,DCA,PVD,7191.0,5238.0
1,15,15.0,16.0,MQ,N810MQ,LBB,DFW,7191.0,5275.0
1,27,8.0,15.0,DL,N3771K,PSP,ATL,4760.0,5026.0
1,24,9.0,11.0,CO,N69602,DCA,IAH,3873.0,4263.0
1,9,8.0,10.0,WN,N627,MDW,CMH,10697.0,11889.0
1,24,11.0,13.0,CO,N14668,DTW,IAH,4667.0,5775.0
1,12,6.0,9.0,CO,N33203,FLL,EWR,9899.0,9394.0
1,6,12.0,14.0,US,N745UW,PIT,BOS,13538.0,10646.0
1,12,17.0,18.0,DL,N670DN,ATL,BWI,12778.0,9386.0
1,12,13.0,14.0,CO,N14346,AUS,IAH,6297.0,7883.0
1,6,18.0,21.0,FL,N963AT,MCO,FNT,7757.0,8852.0
1,6,17.0,18.0,WN,N706,RDU,BNA,12677.0,15973.0
1,15,20.0,23.0,HP,N662AW,BOS,LAS,4804.0,5542.0
1,3,20.0,20.0,UA,N490UA,GRR,ORD,15318.0,14184.0
1,18,8.0,10.0,US,N421US,RSW,PIT,10844.0,11913.0
1,27,8.0,10.0,DL,N132DN,PBI,ATL,4760.0,4616.0
1,1,9.0,10.0,OO,N917SW,FAT,SFO,8907.0,9213.0
1,3,14.0,20.0,HA,N590HA,HNL,SFO,3597.0,3859.0
1,12,16.0,18.0,NW,N327NB,MDW,MSP,13817.0,12708.0
1,12,17.0,18.0,WN,N632,SDF,BWI,12778.0,16478.0
1,21,8.0,12.0,HA,N592HA,LAX,HNL,3332.0,2723.0
1,9,22.0,0.0,WN,N433,LAS,PHX,10262.0,10632.0
1,24,8.0,9.0,MQ,N661MQ,ORD,PIA,4812.0,5743.0
1,12,9.0,11.0,DL,N915DL,ATL,IAD,8372.0,9341.0
1,27,14.0,15.0,DL,N322DL,CVG,MKE,12898.0,13987.0
1,27,8.0,16.0,US,N750UW,SAN,PHL,4760.0,3673.0
1,21,9.0,10.0,US,N758UW,DCA,PVD,13062.0,10486.0
1,1,11.0,17.0,AA,N3BCAA,LAX,ORD,19630.0,24133.0
1,3,6.0,7.0,DH,N316UE,PHL,IAD,5117.0,5252.0
1,12,9.0,12.0,NW,N355NW,FLL,DTW,8372.0,7334.0
1,27,9.0,11.0,UA,N432UA,LAX,SEA,3543.0,3401.0
1,12,15.0,19.0,CO,N77303,IAH,ATL,7229.0,5566.0
1,18,13.0,18.0,DL,N675DL,EGE,ATL,4441.0,5668.0
1,18,7.0,7.0,OO,N955SW,IND,DEN,3687.0,3379.0
1,21,12.0,13.0,XE,N14960,SYR,EWR,10676.0,7996.0
1,24,13.0,19.0,DL,N917DE,SFO,DFW,11134.0,13129.0
1,24,8.0,9.0,US,N781AU,IND,CLT,4812.0,6074.0
1,1,17.0,20.0,XE,N11113,XNA,EWR,8610.0,6291.0
1,15,20.0,0.0,MQ,N732MQ,MDW,LGA,4804.0,4175.0
1,3,18.0,19.0,DL,N388DA,SLC,PDX,8855.0,7504.0
1,18,8.0,10.0,EV,N886AS,CAE,DFW,10844.0,12990.0
1,1,20.0,21.0,UA,N811UA,SFO,LAX,8586.0,9218.0
1,12,21.0,22.0,DL,N674DL,CVG,ABQ,11507.0,12628.0
1,6,18.0,19.0,HA,N480HA,OGG,HNL,7757.0,9352.0
1,12,22.0,23.0,AS,N791AS,ANC,FAI,13817.0,13016.0
1,15,18.0,19.0,NW,N922RW,FAR,MSP,8855.0,7323.0
1,27,11.0,13.0,WN,N790,LAX,PHX,8625.0,6238.0
1,27,14.0,15.0,UA,N343UA,BOS,IAD,12898.0,11650.0
1,27,19.0,22.0,NW,N342NW,DTW,PHX,6540.0,4826.0
1,1,17.0,19.0,AS,N617AS,PHX,SEA,8610.0,8138.0
1,12,18.0,19.0,UA,N571UA,SNA,SFO,6218.0,7725.0
1,21,17.0,19.0,OH,N379CA,BGR,CVG,9345.0,8756.0
1,18,9.0,11.0,CO,N16234,IAH,SEA,4668.0,4340.0
1,9,17.0,18.0,XE,N28529,PHL,EWR,13017.0,11103.0
1,27,13.0,15.0,NW,N358NB,IAH,MSP,9646.0,8240.0
1,3,12.0,12.0,NW,N765NC,DTW,GRR,5117.0,3657.0
1,27,17.0,19.0,OO,N426SW,RNO,SLC,4878.0,5614.0
1,3,9.0,12.0,TZ,N318TZ,MDW,PHX,14871.0,15865.0
1,27,17.0,20.0,DH,N633BR,ORD,LEX,4878.0,5095.0
1,6,8.0,10.0,DL,N671DN,ATL,BDL,5264.0,5485.0
1,15,18.0,20.0,AA,N611AA,SJU,MCO,8855.0,10168.0
1,6,21.0,23.0,DH,N670BR,ORD,CLE,9663.0,7507.0
1,1,17.0,21.0,UA,N503UA,ORD,EWR,8610.0,11145.0
1,6,15.0,16.0,CO,N11612,EWR,DTW,12395.0,14740.0
1,12,17.0,20.0,AA,N205AA,DFW,DTW,12778.0,9635.0
1,6,13.0,14.0,WN,N370,BWI,MDW,3625.0,3532.0
1,6,11.0,13.0,FL,N935AT,GPT,TPA,3383.0,2838.0
1,15,11.0,13.0,FL,N920AT,ATL,HOU,10262.0,9219.0
1,18,16.0,18.0,US,N770UW,MHT,PHL,4437.0,5541.0
1,15,16.0,17.0,UA,N523UA,SFO,SAN,13727.0,11243.0
1,12,22.0,21.0,EV,N881AS,ATL,GTR,13817.0,17694.0
1,1,12.0,13.0,CO,N11651,AUS,IAH,36983.0,42680.0
1,6,10.0,12.0,TZ,N307TZ,MDW,DFW,11753.0,8612.0
1,6,15.0,18.0,DH,N627BR,ORD,GSP,12395.0,11434.0
1,12,7.0,15.0,HP,N825AW,LAX,JFK,4668.0,4618.0
1,27,16.0,17.0,OO,N452SW,SLC,BZN,12898.0,10853.0
1,1,15.0,18.0,AA,N4TYTW,BWI,DFW,6092.0,4462.0
1,12,14.0,15.0,AA,N357AA,SJU,MIA,10262.0,12056.0
1,12,11.0,16.0,AA,N397AA,LAS,DFW,3383.0,4106.0
1,15,14.0,17.0,CO,N34137,EGE,IAH,10919.0,7898.0
1,6,17.0,18.0,UA,N309UA,DEN,GEG,12677.0,12720.0
1,6,7.0,8.0,WN,N356,STL,MCI,19225.0,15117.0
1,27,12.0,12.0,HA,N475HA,HNL,LIH,8603.0,6253.0
1,21,8.0,11.0,NW,N586NW,MSP,DTW,3332.0,2768.0
1,1,20.0,22.0,DL,N827MH,ATL,FLL,8586.0,9696.0
1,21,10.0,13.0,CO,N19638,EWR,IAH,7139.0,7971.0
1,1,13.0,15.0,AA,N479AA,ORD,CLE,3597.0,3356.0
1,18,10.0,12.0,UA,N824UA,ORD,PDX,3943.0,4762.0
1,3,9.0,10.0,UA,N325UA,DEN,ONT,14871.0,12397.0
1,15,15.0,16.0,XE,N26545,IAH,LCH,7191.0,7423.0
1,21,11.0,12.0,DL,N3730B,BHM,ATL,5932.0,7443.0
1,18,17.0,18.0,WN,N383,BUR,OAK,12392.0,8754.0
1,24,15.0,18.0,XE,N17108,EWR,IND,6147.0,5758.0
1,1,16.0,19.0,XE,N18102,IAH,RIC,13302.0,14749.0
1,6,23.0,0.0,OH,N435CA,ATL,TYS,6686.0,7046.0
1,21,15.0,15.0,OO,N958SW,BIS,DEN,4649.0,3904.0
1,3,14.0,18.0,NW,N321US,BOI,MSP,3597.0,3781.0
1,18,21.0,21.0,EV,N868AS,DFW,AEX,3943.0,4731.0
1,6,8.0,10.0,HP,N908AW,MSP,PHX,5264.0,3969.0
1,6,0.0,6.0,TZ,N526AT,HNL,SFO,3943.0,4099.0
1,6,11.0,13.0,MQ,N646MQ,ORD,SYR,3383.0,2763.0
1,21,15.0,17.0,AS,N755AS,SEA,SFO,4649.0,4884.0
1,24,17.0,19.0,US,N526AU,ORF,PHL,4804.0,3831.0
