Month,DayofMonth,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,TailNum,Origin,Dest,Price
1,24,19.0,19,21.0,21,AA,N403AA,DFW,MSY,14231.0
1,12,19.0,19,20.0,20,WN,N382,OAK,BUR,5678.0
1,1,22.0,22,5.0,5,DL,N128DL,LAS,ATL,5177.0
1,15,19.0,19,21.0,21,OH,N981CA,ATL,MDT,6117.0
1,21,20.0,20,21.0,21,CO,N71828,IAH,MSY,4880.0
1,24,12.0,12,16.0,16,WN,N785,PHX,BHM,9548.0
1,18,8.0,9,10.0,10,UA,N927UA,MSP,ORD,10844.0
1,24,7.0,7,8.0,8,MQ,N820MQ,DFW,SHV,3687.0
1,1,15.0,15,16.0,16,US,N406US,DCA,PVD,6092.0
1,12,16.0,16,16.0,16,OH,N962CA,CVG,MLI,13817.0
1,6,19.0,18,20.0,19,AA,N246AA,DFW,AUS,8073.0
1,27,18.0,18,20.0,20,AA,N258AA,MDW,DFW,8016.0
1,24,13.0,13,16.0,16,CO,N23661,MIA,CLE,11134.0
1,27,16.0,16,19.0,19,AS,N944AS,SAN,SEA,12898.0
1,3,10.0,10,12.0,12,XE,N15926,LBB,IAH,4107.0
1,1,9.0,9,11.0,11,WN,N702,ABQ,LBB,8907.0
1,1,10.0,10,14.0,15,US,N118UW,DEN,PIT,10262.0
1,9,17.0,17,18.0,18,WN,N515,LAS,SNA,13017.0
1,12,12.0,11,14.0,14,UA,N541UA,LAS,DEN,10991.0
1,12,14.0,14,16.0,16,FL,N944AT,ATL,LGA,10262.0
1,1,16.0,16,18.0,18,WN,N662,TPA,IND,13302.0
1,3,19.0,19,20.0,20,MQ,N387MQ,DFW,GGG,6478.0
1,27,15.0,15,17.0,16,NW,N8921E,BUF,DTW,8016.0
1,9,10.0,10,12.0,12,XE,N19966,EWR,AGS,14323.0
1,6,11.0,11,12.0,12,NW,N364NB,MSP,COS,3383.0
1,3,5.0,5,8.0,8,XE,N13133,IAD,IAH,18799.0
1,24,16.0,15,18.0,18,OH,N376CA,STL,SLC,6412.0
1,3,17.0,17,18.0,18,NW,N336NB,DTW,DCA,14871.0
1,18,12.0,13,14.0,14,US,N163UW,PIT,PVD,7670.0
1,18,17.0,17,20.0,20,HP,N809AW,PDX,PHX,12392.0
1,3,19.0,19,22.0,23,MQ,N707MQ,STL,LGA,6478.0
1,9,17.0,17,19.0,19,MQ,N827MQ,CVG,DFW,13017.0
1,24,8.0,8,10.0,10,UA,N536UA,IAD,MIA,4812.0
1,6,8.0,8,10.0,10,DL,N111DN,BWI,ATL,5264.0
1,12,9.0,7,11.0,9,HP,N622AW,LAS,PHX,8372.0
1,1,15.0,15,16.0,16,HP,N655AW,LAS,LAX,6092.0
1,6,17.0,17,19.0,19,MQ,N633MQ,SWF,ORD,12677.0
1,27,9.0,9,10.0,10,NW,N584NW,MKE,MSP,3543.0
1,1,10.0,10,18.0,18,WN,N733,LAS,MHT,10262.0
1,27,7.0,7,8.0,9,AS,N741AS,BET,ANC,5281.0
1,18,12.0,12,15.0,15,AA,N2APAA,ORD,IAH,7670.0
1,24,12.0,12,14.0,14,AA,N577AA,DFW,BNA,9548.0
1,3,9.0,9,10.0,9,OO,N560SW,LAX,SMX,14871.0
1,24,19.0,19,20.0,20,HP,N823AW,LAS,LAX,14231.0
1,6,8.0,8,10.0,10,WN,N423,MDW,LAS,5264.0
1,18,1.0,1,9.0,9,B6,N566JB,SEA,JFK,3419.0
1,24,7.0,7,14.0,14,DL,N1605,SAN,ATL,3687.0
1,9,11.0,11,15.0,15,AA,N288AA,ORD,FLL,7202.0
1,27,20.0,20,21.0,21,US,N806US,PHL,BUF,14300.0
1,6,21.0,20,23.0,22,OO,N906SW,DEN,MSO,9663.0
1,15,6.0,6,8.0,7,FL,N919AT,IAD,ATL,8714.0
1,3,12.0,13,14.0,14,DH,N664BR,TUL,ORD,5117.0
1,21,9.0,9,11.0,10,DH,N652BR,CHS,ORD,13062.0
1,3,6.0,6,8.0,8,DL,N605DL,MIA,ATL,5117.0
1,3,21.0,21,0.0,0,NW,N331NB,MEM,DCA,6961.0
1,24,14.0,15,15.0,16,XE,N12135,IAD,EWR,10262.0
1,15,8.0,8,10.0,10,NW,N313US,EWR,MSP,5830.0
1,18,13.0,13,14.0,14,DL,N374DA,ATL,DFW,4441.0
1,18,9.0,9,11.0,11,AA,N537AA,ELP,DFW,4668.0
1,12,13.0,13,14.0,14,WN,N372,RNO,LAS,6297.0
1,6,12.0,12,12.0,12,MQ,N660MQ,CVG,ORD,13538.0
1,9,10.0,10,11.0,11,NW,N308US,DTW,LGA,14323.0
1,21,8.0,8,16.0,17,UA,N535UA,LAX,BOS,3332.0
1,18,17.0,17,18.0,18,WN,N350,OKC,MCI,12392.0
1,18,17.0,18,19.0,19,OO,N927SW,EUG,SFO,12392.0
1,12,10.0,10,11.0,11,EV,N535AS,TYS,ATL,5911.0
1,24,15.0,15,17.0,17,AA,N4XKAA,DFW,MDW,6147.0
1,6,21.0,20,23.0,22,AA,N3DGAA,MIA,DCA,9663.0
1,27,20.0,20,22.0,22,WN,N619,BNA,MCI,14300.0
1,24,16.0,16,16.0,16,AS,N730AS,WRG,KTN,6412.0
1,18,15.0,15,19.0,18,DL,N313DL,AUS,ATL,7229.0
1,15,7.0,7,9.0,9,WN,N367,BWI,TPA,7682.0
1,24,13.0,13,15.0,15,MQ,N836MQ,RDU,MCO,11134.0
1,12,12.0,12,14.0,14,WN,N692,TPA,CMH,10991.0
1,6,15.0,15,18.0,19,UA,N673UA,SFO,DEN,12395.0
1,3,7.0,7,10.0,10,CO,N18835,IAH,ORD,14924.0
1,6,10.0,10,13.0,13,NW,N348NB,IAH,MSP,11753.0
1,27,12.0,12,16.0,16,AA,N4YTAA,PHX,ORD,8603.0
1,18,14.0,14,17.0,17,XE,N16149,TUS,IAH,6245.0
1,3,7.0,6,9.0,8,AS,N760AS,SJC,SEA,14924.0
1,12,15.0,15,17.0,17,OO,N945SW,BZN,DEN,7229.0
1,15,12.0,12,15.0,15,AA,N2CKAA,ORD,IAH,6795.0
1,12,16.0,16,17.0,17,AA,N233AA,DFW,DEN,13817.0
1,15,17.0,15,19.0,18,AA,N5TYAA,LGA,MCO,10262.0
1,21,14.0,14,15.0,16,DH,N687BR,IAD,LGA,10844.0
1,27,11.0,10,12.0,11,EV,N842AS,FLO,ATL,8625.0
1,3,10.0,10,12.0,12,TZ,N555TZ,PIE,IND,4107.0
1,12,6.0,6,8.0,8,AA,N485AA,FLL,DFW,9899.0
1,18,5.0,6,7.0,7,MQ,N734MQ,PWM,LGA,6934.0
1,3,14.0,14,14.0,14,DL,N947WP,SLC,LAS,3597.0
1,24,19.0,18,20.0,20,WN,N373,SMF,PDX,14231.0
1,12,20.0,20,21.0,21,WN,N723,DAL,SAT,13381.0
1,12,19.0,19,20.0,20,DH,N328UE,BGM,IAD,5678.0
1,3,18.0,19,19.0,20,DH,N676BR,PHL,IAD,8855.0
1,27,19.0,19,21.0,20,DL,N677DL,CVG,PVD,6540.0
1,18,6.0,6,10.0,10,WN,N764,MCI,BWI,6347.0
1,9,6.0,6,7.0,7,DH,N637BR,SAV,IAD,6442.0
1,9,13.0,10,15.0,11,AA,N2CSAA,RDU,ORD,9483.0
1,9,9.0,9,10.0,10,AA,N573AA,DFW,ELP,13882.0
1,21,17.0,17,20.0,21,UA,N850UA,PHL,SFO,9345.0
1,1,10.0,10,12.0,12,NW,N345NW,MSP,PHX,10262.0
1,15,7.0,8,16.0,16,HP,N813AW,SFO,JFK,7682.0
1,12,20.0,20,22.0,22,NW,N772NC,MSP,GFK,13381.0
1,15,12.0,12,14.0,14,US,N523AU,CLT,MCI,6795.0
1,6,18.0,18,20.0,20,US,N355US,PHL,IND,7757.0
1,1,7.0,7,7.0,8,WN,N301,SLC,LAX,5678.0
1,27,18.0,18,21.0,20,UA,N566UA,ORD,DTW,8016.0
1,6,20.0,20,22.0,22,OH,N436CA,BUF,ATL,9663.0
1,24,13.0,6,15.0,9,HP,N820AW,SNA,PHX,11134.0
1,15,7.0,7,15.0,15,UA,N527UA,SAN,IAD,7682.0
1,9,9.0,9,11.0,11,WN,N392SW,PDX,SJC,13882.0
1,9,18.0,18,19.0,19,AA,N5TMAA,DFW,PHX,8016.0
1,24,6.0,6,7.0,7,OO,N410SW,BOI,SLC,4030.0
1,9,13.0,13,14.0,14,WN,N369,OAK,LAX,9483.0
1,15,14.0,14,16.0,16,UA,N846UA,BWI,DEN,10919.0
1,1,13.0,13,16.0,16,CO,N69063,IAH,MCO,3597.0
1,6,17.0,17,19.0,19,CO,N21108,FLL,IAH,12677.0
1,15,6.0,6,7.0,7,WN,N361,LIT,STL,8714.0
1,21,13.0,13,16.0,16,DL,N3731T,MCI,ATL,9486.0
1,18,10.0,10,12.0,12,MQ,N843MQ,ORD,ALB,3943.0
1,9,6.0,6,11.0,11,DL,N676DL,DEN,ATL,6442.0
1,6,7.0,7,9.0,9,XE,N13988,CLE,DCA,19225.0
1,27,13.0,13,13.0,13,OO,N583SW,IAH,CLL,9646.0
1,9,19.0,18,21.0,20,MQ,N614MQ,ORD,OKC,10577.0
1,12,9.0,9,12.0,12,NW,N341NB,MSP,IAH,8372.0
1,18,11.0,11,13.0,13,CO,N14324,MIA,IAH,13555.0
1,15,11.0,11,12.0,12,CO,N12349,IAH,AUS,10262.0
1,12,16.0,16,18.0,18,OH,N967CA,CVG,LGA,13817.0
1,24,17.0,17,18.0,19,MQ,N830MQ,SNA,SJC,4804.0
1,12,17.0,17,18.0,18,DL,N929DL,RDU,ATL,12778.0
1,12,14.0,13,17.0,17,NW,N336NW,BZN,MSP,10262.0
1,12,12.0,12,15.0,14,DL,N987DL,ATL,BOS,10991.0
1,12,18.0,18,22.0,22,CO,N24702,EWR,PHX,6218.0
1,3,8.0,8,10.0,10,MQ,N656AE,ORD,ICT,12524.0
1,27,20.0,20,21.0,21,OO,N592SW,DEN,SLC,14300.0
1,6,10.0,10,12.0,12,TZ,N312TZ,IND,SRQ,11753.0
1,21,17.0,18,19.0,19,AA,N5TFAA,DFW,PHX,9345.0
1,3,15.0,15,18.0,18,DL,N978DL,DFW,CVG,15147.0
1,9,16.0,16,20.0,20,DL,N6701,BOS,PBI,4823.0
1,9,21.0,20,23.0,22,AS,N968AS,SFO,SEA,9663.0
1,15,21.0,21,22.0,22,WN,N754,LAS,OAK,2754.0
1,18,21.0,20,23.0,23,DH,N708BR,ORD,HPN,3943.0
1,1,13.0,13,16.0,16,HP,N826AW,PHL,PHX,3597.0
1,1,15.0,15,17.0,17,XE,N15983,EWR,CAE,6092.0
1,18,13.0,12,15.0,14,EV,N709EV,PHF,ATL,4441.0
1,1,5.0,5,6.0,6,OH,N498CA,LEX,CVG,7662.0
1,9,10.0,10,12.0,12,MQ,N643MQ,ORD,DSM,14323.0
1,27,9.0,9,11.0,11,NW,N9342,MEM,IAH,3543.0
1,9,13.0,13,16.0,16,NW,N344NB,MSP,PVD,9483.0
1,9,19.0,19,20.0,20,AA,N582AA,DFW,BHM,10577.0
1,18,5.0,5,7.0,7,US,N121UW,PHL,CLT,6934.0
1,27,20.0,20,22.0,21,US,N108UW,CLT,ROC,14300.0
1,24,9.0,9,11.0,11,OH,N797CA,ATL,ISP,3873.0
1,3,9.0,8,12.0,12,XE,N14573,COS,IAH,14871.0
1,21,16.0,16,18.0,17,US,N785AU,CLT,ORD,8728.0
1,12,9.0,9,8.0,9,WN,N673,PHX,LAS,8372.0
1,1,15.0,15,17.0,17,XE,N13949,MDW,CLE,6092.0
1,15,18.0,18,20.0,20,OH,N378CA,CVG,MDT,8855.0
1,21,7.0,7,10.0,10,DL,N660DL,PVD,ATL,9646.0
1,6,14.0,14,16.0,16,CO,N27610,EWR,CMH,19495.0
1,21,6.0,6,10.0,10,AA,N5TSAA,LAS,DFW,6297.0
1,1,16.0,16,17.0,18,WN,N520,SMF,SAN,13302.0
1,12,8.0,9,9.0,10,NW,N8960E,MSN,MSP,11087.0
1,9,13.0,14,16.0,16,AA,N424AA,EWR,DFW,9483.0
1,24,10.0,10,13.0,13,AA,N5FTAA,LGA,FLL,5894.0
1,1,8.0,8,14.0,14,CO,N12221,PHX,CLE,22270.0
1,18,13.0,13,15.0,15,WN,N672,BNA,BWI,4441.0
1,15,7.0,7,9.0,9,US,N747UW,TPA,CLT,7682.0
1,15,8.0,8,10.0,10,US,N340US,CLT,PHL,5830.0
1,21,14.0,15,16.0,16,US,N783AU,MDT,CLT,10844.0
1,15,6.0,6,7.0,8,CO,N17627,BTR,IAH,8714.0
1,1,19.0,19,19.0,20,WN,N375,STL,MDW,10651.0
1,1,10.0,10,13.0,13,HP,N649AW,ORD,PHX,10262.0
1,1,17.0,17,18.0,18,EV,N922EV,DFW,HOU,8610.0
1,3,20.0,19,21.0,20,WN,N640,LAX,LAS,15318.0
1,24,10.0,9,16.0,15,AA,N3CVAA,LAX,ORD,5894.0
1,15,15.0,15,16.0,16,EV,N866AS,LIT,DFW,7191.0
1,1,0.0,0,1.0,1,HP,N154AW,LAS,LAX,14752.0
1,24,7.0,7,10.0,10,AA,N297AA,PBI,BOS,3687.0
1,21,22.0,22,23.0,23,WN,N758,SAN,SMF,6955.0
1,21,6.0,7,13.0,12,AA,N3DJAA,LAX,ORD,6297.0
1,6,22.0,22,23.0,23,DL,N950DL,ATL,CHS,4804.0
1,1,17.0,17,19.0,19,UA,N458UA,IAD,SAN,8610.0
1,1,14.0,14,17.0,17,WN,N391,BNA,PHX,13376.0
1,3,1.0,1,6.0,6,CO,N17133,LAX,IAH,2754.0
1,9,18.0,19,21.0,21,NW,N531US,MSP,IND,8016.0
1,27,14.0,14,14.0,14,MQ,N622AE,DAY,ORD,12898.0
1,21,8.0,8,11.0,12,UA,N605UA,JFK,LAX,3332.0
1,6,7.0,7,15.0,15,UA,N487UA,SJC,IAD,19225.0
1,18,9.0,9,10.0,10,WN,N687,LAX,OAK,4668.0
1,24,19.0,19,20.0,20,OH,N455CA,CVG,LAN,14231.0
1,3,19.0,18,22.0,22,AA,N3BKAA,ORD,BOS,6478.0
1,21,14.0,14,17.0,17,NW,N8938E,MEM,BWI,10844.0
1,18,6.0,6,7.0,7,TZ,N515AT,DCA,MDW,6347.0
1,27,12.0,12,13.0,13,UA,N933UA,MSP,DEN,8603.0
1,3,23.0,19,1.0,21,UA,N922UA,DEN,SJC,4483.0
1,21,7.0,7,8.0,8,WN,N392,PHX,ELP,9646.0
1,24,15.0,15,18.0,18,FL,N994AT,TPA,PHL,6147.0
1,12,7.0,7,8.0,8,OO,N16731,IAH,ILE,4668.0
1,12,12.0,12,16.0,17,WN,N425,LAX,MCI,10991.0
1,3,11.0,11,13.0,13,AA,N278AA,ELP,DFW,4667.0
1,24,11.0,11,12.0,12,NW,N9347,MOT,MSP,4667.0
1,18,17.0,16,20.0,18,DL,N901DE,CVG,FLL,12392.0
1,24,18.0,18,20.0,20,US,N767UW,FLL,DCA,7303.0
1,1,11.0,11,13.0,13,DL,N126DL,TPA,ATL,19630.0
1,12,9.0,9,11.0,11,DL,N3732J,BHM,ATL,8372.0
1,21,18.0,19,21.0,21,OH,N979CA,FNT,ATL,9270.0
1,9,15.0,14,16.0,16,EV,N925EV,CRW,ATL,10262.0
1,15,6.0,6,8.0,8,UA,N422UA,SFO,SEA,8714.0
1,3,11.0,11,13.0,13,US,N765UW,DCA,FLL,4667.0
1,6,17.0,17,17.0,17,HP,N334AW,PHX,SNA,12677.0
1,21,16.0,16,18.0,18,UA,N808UA,STL,ORD,8728.0
1,6,17.0,16,18.0,17,AA,N5CTAA,SJU,FLL,12677.0
1,1,0.0,0,6.0,6,CO,N14250,SEA,IAH,14752.0
1,27,17.0,17,19.0,19,WN,N396,PDX,LAS,4878.0
1,9,18.0,18,21.0,21,MQ,N509MQ,DFW,MKE,8016.0
1,12,10.0,10,12.0,12,MQ,N639MQ,ORD,OKC,5911.0
1,9,8.0,8,9.0,8,DH,N410FJ,CVG,EVV,10697.0
1,12,18.0,18,20.0,20,WN,N781,MDW,SEA,6218.0
1,12,10.0,10,15.0,15,CO,N59630,IAH,JFK,5911.0
1,6,8.0,8,16.0,16,CO,N68159,LAX,EWR,5264.0
1,1,5.0,5,6.0,6,MQ,N511MQ,LIT,DFW,7662.0
1,24,19.0,19,20.0,20,DL,N920DL,CVG,DCA,14231.0
1,3,16.0,16,17.0,18,OH,N340CA,ATL,TOL,14011.0
1,27,8.0,8,14.0,14,CO,N58101,SEA,IAH,4760.0
1,9,16.0,16,21.0,21,WN,N671,PHX,MDW,4823.0
1,21,15.0,14,16.0,15,MQ,N828MQ,XNA,DFW,4649.0
1,27,19.0,19,20.0,20,FL,N947AT,ATL,MDW,6540.0
1,15,17.0,17,20.0,19,XE,N15985,EWR,CVG,10262.0
1,9,20.0,20,21.0,21,HP,N647AW,PHX,BUR,14939.0
1,18,18.0,18,20.0,20,NW,N8909E,PIT,MSP,8246.0
1,12,18.0,18,20.0,20,DL,N986DL,ATL,DAY,6218.0
1,18,14.0,14,14.0,14,HA,N485HA,HNL,OGG,6245.0
1,21,12.0,12,12.0,12,DH,N416FJ,CVG,FWA,10676.0
1,21,21.0,20,22.0,21,WN,N352,MDW,STL,5228.0
1,12,19.0,19,22.0,23,EV,N865AS,DFW,TYS,5678.0
1,24,21.0,21,22.0,22,OH,N956CA,CVG,DAY,3971.0
1,6,18.0,17,20.0,19,DL,N906DA,LAS,SLC,7757.0
1,6,17.0,17,21.0,20,UA,N496UA,DEN,ANC,12677.0
1,12,15.0,15,15.0,15,WN,N513,SDF,MDW,7229.0
1,3,9.0,8,10.0,10,OH,N484CA,CVG,ROA,14871.0
1,1,18.0,17,21.0,19,UA,N525UA,ORD,PHX,4823.0
1,15,6.0,6,9.0,9,OH,N938CA,OKC,CVG,8714.0
1,24,11.0,11,15.0,15,UA,N671UA,LAX,HNL,4667.0
1,21,14.0,14,17.0,17,OO,N959SW,FAT,DEN,10844.0
1,24,19.0,19,21.0,21,DL,N601DL,ATL,SMF,14231.0
1,6,20.0,19,21.0,20,WN,N611,MDW,OMA,9663.0
1,21,15.0,15,17.0,17,DL,N6716C,MCO,IAD,4649.0
1,15,12.0,13,15.0,15,UA,N519UA,IAD,MCO,6795.0
1,12,11.0,11,13.0,13,DL,N129DL,ATL,SLC,3383.0
1,27,11.0,11,11.0,11,WN,N767,PHX,ONT,8625.0
1,15,13.0,12,18.0,17,AA,N427AA,DFW,BDL,6961.0
1,24,11.0,10,11.0,11,NW,N611NA,MSP,MSN,4667.0
1,21,19.0,19,20.0,20,US,N749UW,DCA,CLT,6587.0
1,18,14.0,14,15.0,16,HP,N915AW,DFW,PHX,6245.0
1,1,23.0,23,6.0,7,US,N182UW,LAX,CLT,27430.0
1,21,9.0,9,10.0,11,DL,N657DL,CVG,SAN,13062.0
1,24,16.0,16,18.0,18,NW,N304NB,DTW,LGA,6412.0
1,27,17.0,16,19.0,18,OH,N354CA,CAK,ATL,4878.0
1,21,18.0,18,21.0,21,FL,N948AT,MCO,FNT,9270.0
1,9,11.0,11,14.0,14,CO,N41135,DEN,IAH,7202.0
1,3,18.0,18,19.0,19,XE,N14148,CLE,CMH,8855.0
1,27,7.0,8,11.0,11,AA,N5ENAA,TPA,SJU,5281.0
1,6,9.0,9,10.0,10,XE,N24517,IAH,DAL,8366.0
1,12,20.0,20,21.0,21,EV,N532AS,ATL,TYS,13381.0
1,24,14.0,14,16.0,16,DL,N380DA,CVG,LGA,10262.0
1,12,17.0,11,20.0,14,AA,N4TXTW,BWI,DFW,12778.0
1,9,12.0,12,13.0,13,MQ,N807MQ,ORD,EVV,11596.0
1,9,7.0,7,8.0,8,AA,N484AA,IAH,DFW,15554.0
1,3,13.0,13,16.0,16,DL,N969DL,MCI,ATL,6092.0
1,27,10.0,10,11.0,11,WN,N658,LAS,BUR,5894.0
1,1,19.0,19,23.0,23,AA,N262AA,DFW,EWR,10651.0
1,3,16.0,16,23.0,23,B6,N565JB,LGB,IAD,14011.0
1,18,17.0,18,21.0,21,AA,N5EEAA,MCO,SJU,12392.0
1,12,9.0,9,11.0,11,AA,N451AA,ORD,DFW,8372.0
1,18,8.0,8,9.0,9,DL,N223DZ,DCA,LGA,10844.0
1,6,6.0,6,9.0,9,NW,N762NW,BNA,DTW,13941.0
1,27,17.0,17,20.0,20,UA,N923UA,ORD,TUS,4878.0
1,21,8.0,7,11.0,11,CO,N12327,IAH,CLE,3332.0
1,18,14.0,14,16.0,16,NW,N337NB,MEM,LAX,6245.0
1,6,10.0,10,12.0,12,AA,N232AA,MIA,DFW,11753.0
1,12,8.0,8,9.0,9,OO,N250YV,SAN,LAX,11087.0
1,24,6.0,6,6.0,7,EV,N900EV,ABY,ATL,4030.0
1,12,22.0,22,5.0,5,CO,N14106,LAS,EWR,13817.0
1,6,19.0,19,22.0,21,MQ,N722MQ,BOS,DCA,8073.0
1,24,8.0,8,11.0,10,MQ,N513MQ,ORD,IND,4812.0
1,1,20.0,21,21.0,21,EV,N640AS,ATL,MCN,8586.0
1,21,8.0,8,9.0,9,DL,N331DL,ATL,CVG,3332.0
1,9,15.0,15,17.0,16,OH,N995CA,CVG,ABE,10262.0
1,6,22.0,22,23.0,23,DL,N951WP,SLC,SJC,4804.0
1,12,17.0,17,20.0,20,AA,N465AA,MIA,LGA,12778.0
1,24,17.0,17,19.0,19,DL,N912DL,MHT,CVG,4804.0
1,12,17.0,17,19.0,19,OH,N374CA,CVG,SRQ,12778.0
1,21,18.0,18,20.0,20,WN,N388,MCO,BWI,9270.0
1,15,19.0,17,22.0,21,DL,N692DL,JFK,SEA,6117.0
1,24,19.0,19,21.0,21,UA,N449UA,ORD,DEN,14231.0
1,24,17.0,17,19.0,19,NW,N318NB,EWR,MSP,4804.0
1,1,14.0,14,15.0,15,OH,N458CA,CAE,ATL,13376.0
1,12,13.0,12,14.0,14,EV,N533AS,ATL,GNV,6297.0
1,1,17.0,18,21.0,21,UA,N619UA,JFK,SFO,8610.0
1,1,9.0,8,10.0,10,OH,N990CA,LGA,BHM,8907.0
1,21,10.0,10,11.0,11,MQ,N858MQ,LAX,SJC,7139.0
1,18,9.0,9,11.0,10,XE,N41104,TYS,IAH,4668.0
1,1,12.0,12,17.0,17,UA,N539UA,DEN,BWI,36983.0
1,9,8.0,8,10.0,10,HP,N335AW,SEA,LAS,10697.0
1,27,14.0,14,15.0,15,DH,N428FJ,CVG,SDF,12898.0
1,24,13.0,14,16.0,16,UA,N429UA,ORD,DCA,11134.0
1,15,11.0,11,14.0,14,UA,N322UA,PDX,DEN,10262.0
1,9,15.0,15,15.0,15,OO,N595SW,SLC,ONT,10262.0
1,18,6.0,6,7.0,7,OO,N568SW,GJT,SLC,6347.0
1,6,14.0,14,15.0,15,WN,N446,DAL,ABQ,19495.0
1,15,17.0,17,18.0,18,WN,N792,SAT,HOU,10262.0
1,6,16.0,16,19.0,19,CO,N26208,LGA,IAH,11432.0
1,24,12.0,12,14.0,13,OO,N588SW,RAP,SLC,9548.0
1,12,7.0,8,9.0,9,DH,N649BR,ORF,ORD,4668.0
1,1,10.0,9,12.0,11,AA,N2ANAA,ORD,DTW,10262.0
1,9,21.0,21,22.0,22,OH,N507CA,ROA,ATL,9663.0
1,9,7.0,7,11.0,12,XE,N16147,PSP,IAH,15554.0
1,1,19.0,20,21.0,21,NW,N602NW,MSP,ORD,10651.0
1,6,19.0,19,21.0,21,EV,N712EV,DFW,MSY,8073.0
1,18,17.0,18,20.0,21,AA,N3CUAA,DTW,MIA,12392.0
1,21,19.0,19,21.0,21,DL,N693DL,JFK,ATL,6587.0
1,18,15.0,14,17.0,16,B6,N529JB,MCO,JFK,7229.0
1,9,9.0,9,11.0,11,AA,N4WJTW,STL,DFW,13882.0
1,15,7.0,7,11.0,11,AA,N413AA,TUS,ORD,7682.0
1,24,21.0,21,22.0,22,DL,N935DL,RDU,ATL,3971.0
1,1,15.0,15,18.0,18,NW,N552NW,DTW,ANC,6092.0
1,15,17.0,17,20.0,20,US,N604AU,STT,PHL,10262.0
1,21,12.0,12,15.0,15,XE,N12136,IAD,IAH,10676.0
1,1,6.0,6,8.0,8,MQ,N635MQ,HSV,DFW,6121.0
1,18,12.0,12,13.0,14,MQ,N815MQ,SGF,DFW,7670.0
1,18,20.0,19,21.0,20,XE,N12946,CLE,ABE,4174.0
1,1,13.0,13,16.0,16,OH,N518CA,DCA,JAX,3597.0
1,12,10.0,10,12.0,12,OO,N403SW,BIL,SLC,5911.0
1,1,15.0,15,18.0,19,NW,N515US,MSP,LGA,6092.0
1,9,15.0,15,17.0,17,XE,N24128,EWR,CHS,10262.0
1,18,15.0,14,16.0,16,MQ,N645MQ,ORD,DSM,7229.0
1,24,13.0,12,17.0,16,HP,N305AW,PHX,STL,11134.0
1,12,12.0,12,13.0,13,DL,N231DN,BOS,LGA,10991.0
1,9,16.0,15,17.0,16,OO,N215SW,DEN,RAP,4823.0
1,24,9.0,9,11.0,12,UA,N577UA,SFO,PHX,3873.0
1,12,16.0,16,15.0,16,HP,N913AW,PHX,LAS,13817.0
1,1,21.0,21,23.0,23,OH,N949CA,ATL,GRR,8238.0
1,6,10.0,10,12.0,12,EV,N921EV,HPN,ATL,11753.0
1,18,19.0,19,20.0,20,WN,N674,SAN,LAS,13029.0
1,24,5.0,6,8.0,8,FL,N934AT,MLI,ATL,3527.0
1,3,18.0,18,22.0,22,CO,N14704,IAH,DCA,8855.0
1,15,8.0,8,9.0,9,OH,N804CA,CVG,CMH,5830.0
1,24,12.0,12,14.0,14,AA,N5EGAA,LGA,EGE,9548.0
1,18,12.0,12,14.0,14,US,N754UW,CLT,MSP,7670.0
1,21,8.0,8,10.0,10,WN,N643,CMH,LAS,3332.0
1,18,16.0,16,19.0,20,WN,N621,PHX,AUS,4437.0
1,15,6.0,6,8.0,8,EV,N837AS,LIT,ATL,8714.0
1,15,9.0,9,9.0,10,AA,N5TLAA,DFW,LAS,14687.0
1,12,21.0,21,22.0,22,DH,N702BR,IAD,LGA,11507.0
1,9,9.0,9,11.0,11,XE,N13538,EWR,DTW,13882.0
1,9,13.0,13,15.0,15,XE,N16559,EWR,STL,9483.0
1,9,7.0,7,9.0,10,WN,N397,BWI,JAX,15554.0
1,18,6.0,7,8.0,8,OH,N478CA,CVG,IAD,6347.0
1,3,18.0,18,0.0,23,UA,N413UA,SFO,ORD,8855.0
1,6,11.0,11,14.0,14,EV,N835AS,DFW,LEX,3383.0
1,3,17.0,17,20.0,20,FL,N932AT,EWR,ATL,14871.0
1,12,5.0,6,8.0,8,AA,N440AA,AUS,ORD,3540.0
1,9,15.0,14,16.0,16,AA,N4TKTW,DFW,MCI,10262.0
1,24,10.0,10,13.0,13,HP,N659AW,MCO,PHX,5894.0
1,18,18.0,17,19.0,18,DL,N379DA,CAE,ATL,8246.0
1,27,11.0,11,15.0,15,HA,N580HA,PHX,HNL,8625.0
1,27,11.0,11,12.0,12,EV,N826AS,MSY,DFW,8625.0
1,1,14.0,14,16.0,16,HP,N160AW,IAH,PHX,13376.0
1,21,10.0,10,11.0,11,WN,N338,OAK,LAS,7139.0
1,27,9.0,9,12.0,12,XE,N14143,CLE,MIA,3543.0
1,15,15.0,15,17.0,16,US,N443US,DCA,PVD,7191.0
1,15,15.0,16,16.0,17,MQ,N810MQ,LBB,DFW,7191.0
1,27,8.0,9,15.0,15,DL,N3771K,PSP,ATL,4760.0
1,24,9.0,9,11.0,11,CO,N69602,DCA,IAH,3873.0
1,9,8.0,8,10.0,10,WN,N627,MDW,CMH,10697.0
1,24,11.0,11,13.0,13,CO,N14668,DTW,IAH,4667.0
1,12,6.0,7,9.0,9,CO,N33203,FLL,EWR,9899.0
